Date,MealPeriod,RevenueCenterName,DayOfWeek,Month,Year,CheckTotal,is_zero,IslamicPeriod,IsRamadan,IsEid,IsPreRamadan,IsPostRamadan,IsLast10Ramadan,IsDSF,IsSummerEvent,IsWorldCup,IsNationalDay,IsNewYear,IsMarathon,IsGITEX,IsFilmFestival,IsAirshow,IsArtDubai,IsFoodFestival,IsPreEvent,IsPostEvent,TourismIntensity,RevenueImpact
2023-01-01,Breakfast,RevenueCenter_5,6,1,2023,21807.0,0,New-Year-Celebrations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,High,Boost
2023-01-01,Dinner,RevenueCenter_5,6,1,2023,4395.0,0,New-Year-Celebrations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,High,Boost
2023-01-01,Lunch,RevenueCenter_5,6,1,2023,415.0,0,New-Year-Celebrations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,High,Boost
2023-01-02,Breakfast,RevenueCenter_5,0,1,2023,20060.0,0,Post-New-Year-Celebrations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Normal,Neutral
2023-01-02,Dinner,RevenueCenter_5,0,1,2023,2958.0,0,Post-New-Year-Celebrations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Normal,Neutral
2023-01-02,Lunch,RevenueCenter_5,0,1,2023,575.0,0,Post-New-Year-Celebrations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Normal,Neutral
2023-01-03,Breakfast,RevenueCenter_5,1,1,2023,19108.0,0,Post-New-Year-Celebrations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Normal,Neutral
2023-01-03,Dinner,RevenueCenter_5,1,1,2023,3064.5,0,Post-New-Year-Celebrations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Normal,Neutral
2023-01-03,Lunch,RevenueCenter_5,1,1,2023,735.0,0,Post-New-Year-Celebrations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Normal,Neutral
2023-01-04,Breakfast,RevenueCenter_5,2,1,2023,19607.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
